Date,Open,High,Low,Close,Volume
2017-09-19,13208.6,13520.62,13208.6,13381.94,4329668
2017-09-20,13416.61,13589.95,13347.28,13520.62,2296553
2017-09-21,13451.28,13728.63,13451.28,13728.63,3427733
2017-09-22,13728.63,13832.63,13555.28,13555.28,4659883
2017-09-25,13555.28,13589.95,13416.61,13451.28,2173861
2017-09-26,13451.28,13624.62,13347.28,13485.95,2145709
2017-09-27,13243.27,13243.27,13035.26,13035.26,1687422
2017-09-28,12965.92,13104.6,12827.25,12827.25,1262552
2017-09-29,12827.25,12931.26,12757.92,12827.25,1414391
2017-10-02,12827.25,13035.26,12792.58,12792.58,904558
2017-10-03,12792.58,12896.59,12688.58,12757.92,1752553
2017-10-04,12792.58,13035.26,12757.92,13035.26,1235841
2017-10-05,13173.93,13347.28,13069.93,13104.6,3022563
2017-10-06,13000.59,13277.94,13000.59,13243.27,1501085
2017-10-09,13312.61,13416.61,13277.94,13312.61,2447210
2017-10-10,13243.27,13277.94,13139.27,13243.27,2427509
2017-10-11,13243.27,13312.61,13069.93,13104.6,2544892
2017-10-12,13104.6,13173.93,13069.93,13069.93,890814
2017-10-13,13069.93,13173.93,12965.92,13173.93,868085
2017-10-16,13173.93,13312.61,13173.93,13277.94,2269049
2017-10-17,13243.27,13485.95,13243.27,13451.28,4372415
2017-10-18,13589.95,13763.29,13451.28,13520.62,5897586
2017-10-19,13520.62,13589.95,13416.61,13520.62,1674470
2017-10-20,13485.95,13624.62,13381.94,13485.95,2648445
2017-10-23,13485.95,13624.62,13104.6,13139.27,2781420
2017-10-24,13035.26,13208.6,13035.26,13069.93,1463802
2017-10-25,13139.27,13277.94,13069.93,13243.27,2024229
2017-10-26,13277.94,13277.94,13035.26,13035.26,2116576
