Date,Open,High,Low,Close,Volume
2016-07-25,10320.99,10379.3,10204.37,10262.68,996831
2016-07-26,10262.68,10320.99,10146.06,10204.37,1472268
2016-07-27,10146.06,10379.3,10146.06,10320.99,1871646
2016-07-28,10262.68,10379.3,10204.37,10262.68,860201
2016-07-29,10204.37,10262.68,10146.06,10262.68,1380895
2016-08-01,10379.3,10379.3,10146.06,10262.68,1213995
2016-08-02,10204.37,10204.37,9912.81,9971.12,2005977
2016-08-03,10029.44,10029.44,9796.19,9971.12,2259379
2016-08-04,9971.12,10029.44,9854.5,9854.5,1934875
2016-08-05,9737.88,9796.19,9504.64,9737.88,2899930
2016-08-08,9621.26,9679.57,9446.33,9679.57,2661587
2016-08-09,9679.57,9737.88,9562.95,9621.26,891601
2016-08-10,9504.64,9854.5,9504.64,9854.5,1969055
2016-08-11,9854.5,10087.75,9737.88,10087.75,2107486
2016-08-12,9971.12,10087.75,9796.19,9971.12,745660
2016-08-15,9854.5,9971.12,9796.19,9971.12,1085270
2016-08-16,9971.12,9971.12,9796.19,9854.5,1419876
2016-08-17,9854.5,9912.81,9737.88,9854.5,489102
2016-08-18,9796.19,9796.19,9621.26,9737.88,2304104
2016-08-19,9737.88,9737.88,9504.64,9679.57,3480407
2016-08-22,9562.95,9679.57,9562.95,9621.26,2157374
2016-08-23,9562.95,9621.26,9504.64,9621.26,1549200
2016-08-24,9621.26,9621.26,9446.33,9504.64,2765066
2016-08-25,9504.64,9562.95,9388.02,9504.64,1205953
2016-08-26,9562.95,9737.88,9504.64,9562.95,2224753
2016-08-29,9621.26,9679.57,9562.95,9621.26,1872092
2016-08-30,9562.95,9621.26,9504.64,9621.26,799525
2016-08-31,9562.95,9621.26,9504.64,9562.95,1260350
2016-09-01,9562.95,9562.95,9388.02,9562.95,1544192
2016-09-05,9504.64,9562.95,9271.4,9562.95,2240241
2016-09-06,9388.02,9504.64,9388.02,9388.02,1421264
2016-09-07,9388.02,9446.33,9271.4,9388.02,2280130
2016-09-08,9504.64,9504.64,9329.71,9504.64,928885
2016-09-09,9446.33,9504.64,9446.33,9504.64,768107
2016-09-12,9562.95,9592.11,9388.02,9504.64,1399210
2016-09-13,9446.33,9504.64,9388.02,9446.33,818854
2016-09-14,9329.71,9388.02,9271.4,9271.4,1118747
2016-09-15,9271.4,9329.71,9183.93,9271.4,1571151
2016-09-16,9271.4,9271.4,9096.46,9242.24,1761906
2016-09-19,9271.4,9300.55,9183.93,9213.09,630775
2016-09-20,9183.93,9329.71,9067.31,9329.71,1686121
2016-09-21,9213.09,9504.64,9213.09,9388.02,1955266
2016-09-22,9388.02,9504.64,9329.71,9358.86,862224
2016-09-23,9358.86,9358.86,9242.24,9358.86,1291939
2016-09-26,9358.86,9358.86,9213.09,9300.55,1698942
2016-09-27,9213.09,9796.19,9213.09,9796.19,7715808
2016-09-28,9796.19,10116.9,9737.88,10116.9,6155441
2016-09-29,10087.75,10087.75,9767.04,9912.81,2178278
2016-09-30,9737.88,9971.12,9708.73,9912.81,2868548
2016-10-03,9912.81,9971.12,9767.04,9912.81,2876144
2016-10-04,9854.5,10116.9,9825.35,9971.12,2888904
2016-10-05,9971.12,10175.21,9912.81,10087.75,2739257
2016-10-06,10058.59,10116.9,9941.97,10087.75,4250317
2016-10-07,10029.44,10087.75,9883.66,9912.81,1552150
2016-10-10,9883.66,9971.12,9737.88,9767.04,1335723
2016-10-11,9767.04,9796.19,9562.95,9796.19,3386839
2016-10-12,9796.19,9854.5,9737.88,9796.19,724120
2016-10-13,9767.04,9796.19,9737.88,9796.19,723554
2016-10-14,9737.88,9971.12,9708.73,9912.81,4029758
2016-10-17,9854.5,10000.28,9854.5,9971.12,1539220
2016-10-18,9971.12,9971.12,9767.04,9912.81,602169
2016-10-19,9825.35,10320.99,9825.35,10320.99,10697130
2016-10-20,10379.3,10379.3,10204.37,10262.68,3911907
2016-10-21,10146.06,10320.99,10146.06,10262.68,1593755
2016-10-24,10379.3,10437.61,10262.68,10291.83,5930337
2016-10-25,10291.83,10291.83,10029.44,10175.21,3829092
2016-10-26,10087.75,10204.37,9912.81,10058.59,2796846
2016-10-27,9971.12,10000.28,9737.88,9737.88,3957422
2016-10-28,9796.19,10029.44,9767.04,9971.12,3303836
2016-10-31,9971.12,10029.44,9737.88,9737.88,1870943
2016-11-01,9737.88,9912.81,9708.73,9912.81,2413433
2016-11-02,9912.81,9912.81,9737.88,9825.35,2439346
2016-11-03,9446.33,9446.33,9242.24,9388.02,3288298
2016-11-04,9271.4,9446.33,9213.09,9446.33,2727698
2016-11-07,9300.55,9446.33,9213.09,9213.09,2260051
2016-11-08,9213.09,9329.71,9183.93,9183.93,1116330
2016-11-09,9213.09,9213.09,8629.98,9213.09,2477898
2016-11-10,9271.4,9271.4,9154.78,9213.09,1797611
2016-11-11,9154.78,9242.24,9067.31,9154.78,1304836
2016-11-14,9183.93,9183.93,8921.53,8950.69,1915959
2016-11-15,8950.69,9038.15,8921.53,8950.69,1652251
2016-11-16,8950.69,9038.15,8950.69,9009.0,1121868
2016-11-17,9009.0,9009.0,8921.53,8921.53,1338999
2016-11-18,8950.69,8950.69,8863.22,8921.53,1470295
2016-11-21,8979.84,9154.78,8979.84,9038.15,3906298
