Date,Open,High,Low,Close,Volume
2017-02-07,14089.55,14232.83,14089.55,14169.15,8973898
2017-02-08,14200.99,14312.43,14153.23,14200.99,2706569
2017-02-09,14200.99,14232.83,14169.15,14185.07,2432418
2017-02-10,14169.15,14200.99,14089.55,14153.23,1879048
2017-02-13,14200.99,14280.59,14137.31,14264.67,2575369
2017-02-14,14328.35,14774.12,14296.51,14774.12,5991857
2017-02-15,14805.96,14805.96,14583.08,14646.76,3527281
2017-02-16,14646.76,14726.36,14423.87,14423.87,3404143
2017-02-17,14392.03,14487.56,14296.51,14423.87,2689502
2017-02-20,14423.88,14455.72,14328.35,14344.27,2381427
2017-02-21,14423.87,14614.92,14344.27,14455.71,3226169
2017-02-22,14551.24,14742.28,14455.71,14583.08,3757951
2017-02-23,14614.92,14758.2,14535.32,14646.76,3183242
2017-02-24,14646.76,14678.6,14487.56,14646.76,2837551
2017-02-27,14646.76,14933.33,14646.76,14821.88,5469448
2017-02-28,14837.8,14901.49,14583.08,14599.0,2405824
2017-03-01,14599.0,14614.92,14439.79,14551.24,2487988
2017-03-02,14551.24,14614.92,14455.71,14471.63,1908697
2017-03-03,14471.64,14614.92,14376.11,14535.32,1222602
2017-03-06,14535.32,14678.6,14535.32,14630.84,1584898
2017-03-07,14646.76,14646.76,14503.48,14583.08,1447321
2017-03-08,14551.24,14646.76,14503.48,14583.08,1545697
2017-03-09,14583.08,14614.92,14487.56,14487.56,1578854
2017-03-10,14583.08,14774.12,14551.24,14646.76,3678992
2017-03-13,14678.6,14742.28,14551.24,14567.16,1597633
2017-03-14,14583.08,14710.44,14551.24,14551.24,1833159
2017-03-15,14551.24,14614.92,14471.64,14503.48,2041235
2017-03-16,14519.4,14614.92,14487.56,14551.24,1863997
2017-03-17,14614.92,14742.28,14567.16,14614.92,3015374
2017-03-20,14614.92,14869.65,14614.92,14837.8,4804692
2017-03-21,14901.49,15044.77,14837.8,14837.8,5743963
2017-03-22,14869.65,14885.57,14678.6,14678.6,3780301
2017-03-23,14646.76,15283.58,14614.92,15283.58,6185920
2017-03-24,15410.94,15601.98,15108.45,15188.05,5915525
2017-03-27,15156.21,15283.57,15044.77,15156.21,5287718
2017-03-28,15156.21,15363.18,15060.69,15092.53,3821949
2017-03-29,15092.53,15219.89,15028.85,15124.37,1928513
2017-03-30,15124.37,15235.81,14997.01,14997.01,2297467
2017-03-31,14997.01,15188.05,14965.17,15060.69,3979466
2017-04-03,15060.69,15124.37,14774.12,14774.12,6151418
2017-04-04,14758.2,14965.17,14758.2,14965.17,2995253
2017-04-05,14965.17,14965.17,14821.88,14821.88,1828792
2017-04-07,14758.2,14981.09,14758.2,14965.17,3188807
2017-04-10,14965.17,15044.77,14933.33,14965.17,1816551
2017-04-11,14965.17,15060.69,14901.49,14949.25,1633872
2017-04-12,14965.17,15203.97,14949.25,15140.29,4357239
2017-04-13,15076.61,15156.21,15028.85,15044.77,1584502
2017-04-14,14997.01,15012.93,14614.92,14662.68,4469940
2017-04-17,14662.68,14805.96,14551.24,14551.24,3715238
2017-04-18,14551.24,14646.76,14439.8,14646.76,1821344
2017-04-19,14646.76,14774.12,14614.92,14646.76,3457086
2017-04-20,14646.76,14758.2,14583.08,14599.0,1606181
2017-04-21,14710.44,14774.12,14599.0,14599.0,1305866
2017-04-24,14599.0,14662.68,14535.32,14567.16,1619371
2017-04-25,14519.4,14646.76,14487.56,14535.32,1838349
2017-04-26,14614.92,14662.68,14551.24,14646.76,1476510
2017-04-27,14678.6,14869.65,14678.6,14805.96,6470270
2017-04-28,14774.12,14821.88,14646.76,14790.04,1357344
2017-05-03,14869.65,15060.69,14790.04,14965.17,2523955
2017-05-04,14965.17,15092.53,14933.33,14965.17,2114331
2017-05-05,14965.17,15044.77,14933.33,14997.01,944576
2017-05-08,14933.33,15012.93,14901.49,14965.17,1123129
2017-05-09,15028.85,15379.1,15028.85,15379.1,3567306
2017-05-10,15442.78,15586.06,15315.42,15315.42,4790467
2017-05-11,15315.42,15410.94,15172.13,15315.42,2164802
2017-05-12,15315.42,15410.94,15283.58,15283.58,1614488
2017-05-15,15283.58,15283.58,15203.97,15219.89,1546522
2017-05-16,15219.89,15379.1,15108.45,15124.37,1949092
2017-05-17,15124.37,15283.58,15044.77,15219.89,1690879
2017-05-18,15267.65,15506.46,15172.13,15251.73,2776062
2017-05-19,15251.73,15410.94,15219.89,15410.94,2193014
2017-05-22,15442.78,15617.9,15442.78,15442.78,5250377
2017-05-23,15490.54,15729.35,15442.78,15554.22,6483735
2017-05-24,15665.66,15681.58,15554.22,15633.82,4045108
2017-05-25,15745.27,15745.27,15543.87,15598.8,4549058
2017-05-26,15598.8,15598.8,15379.1,15415.71,2305963
2017-05-29,15415.72,15635.42,15415.72,15598.8,1683870
2017-05-30,15488.95,15983.28,15488.95,15745.27,5413178
2017-05-31,15745.27,15946.66,15745.27,15745.27,6406490
2017-06-01,15781.88,15928.35,15781.88,15910.04,2089899
2017-06-02,15964.97,16001.58,15781.88,15836.81,7511469
2017-06-05,15964.97,15983.28,15800.19,15836.81,2300839
2017-06-06,15855.12,16404.37,15855.12,16221.29,3934080
2017-06-07,16404.37,16404.37,16129.75,16129.75,2237383
2017-06-08,16111.44,16239.59,16001.58,16184.67,1673779
2017-06-09,16184.67,16660.69,16184.67,16532.53,4326677
2017-06-12,16477.61,16550.84,16331.14,16367.75,1468207
2017-06-13,16477.6,16807.16,16477.6,16605.76,4231650
2017-06-14,16770.54,16770.54,16514.22,16550.84,2072454
2017-06-15,16569.15,16624.07,16495.91,16624.07,1632892
