Date,Open,High,Low,Close,Volume
2021-10-06,15951.38,16113.44,15881.92,15974.53,1614119
2021-10-07,15928.23,16090.29,15650.41,15905.07,1896913
2021-10-08,16020.83,16043.98,15743.01,16020.83,2142367
2021-10-11,16159.74,16530.16,16159.74,16507.01,2663791
2021-10-12,16761.68,16900.59,16645.92,16715.38,2630622
2021-10-13,16761.68,16807.98,16437.56,16761.68,2127393
2021-10-14,16854.28,17132.1,16738.53,16854.28,1564460
2021-10-15,16854.29,17085.8,16669.07,16993.2,2928389
2021-10-18,16993.19,17085.8,16669.07,16923.74,1637243
2021-10-19,16970.04,16970.04,16622.77,16854.28,2470271
2021-10-20,16761.68,17132.1,16599.62,16946.89,2379670
2021-10-21,16993.19,17271.01,16854.28,17085.8,3155079
2021-10-22,17108.95,17247.86,16877.44,17085.8,1754948
2021-10-25,17085.8,17085.8,16669.07,16738.53,1250960
2021-10-26,16669.07,17039.5,16530.16,17039.5,2250026
2021-10-27,17132.1,17201.56,16807.98,17178.41,3495114
2021-10-28,17178.4,17363.62,16900.59,17224.71,2230314
2021-10-29,17201.56,17224.71,16946.89,17132.1,1993579
2021-11-01,17132.1,17178.41,16923.74,16946.89,1606727
2021-11-02,16923.74,17340.47,16738.53,17340.47,7489859
2021-11-03,17386.77,18058.16,17363.62,17919.25,6060348
2021-11-04,18011.86,18081.31,17664.59,17734.04,1272758
2021-11-05,17780.34,17803.5,17363.62,17595.13,1438416
2021-11-08,17595.13,18058.16,17317.31,17433.07,12622412
2021-11-09,17456.22,17734.04,17409.92,17595.13,2585322
2021-11-10,17595.13,17641.43,17433.07,17548.83,1873221
2021-11-11,17548.83,17595.13,16993.2,17502.53,3127217
2021-11-12,17548.83,17757.19,17132.1,17734.04,1872652
2021-11-15,18058.16,18058.16,17664.59,17757.19,3310881
2021-11-16,17687.74,17965.56,17525.68,17618.28,24940808
2021-11-17,17595.13,17826.65,17502.53,17757.19,9915024
2021-11-18,17757.19,17757.19,17433.07,17502.53,2379101
2021-11-19,17502.52,18289.68,17433.07,18058.16,16670608
2021-11-22,18474.89,19308.34,18335.98,19308.34,20499884
2021-11-23,19493.55,19539.86,18799.01,19400.95,5159086
2021-11-24,19308.34,20743.73,19215.74,20743.73,23303939
2021-11-25,20975.25,21160.46,20373.31,20674.28,6332149
2021-11-26,20720.58,21438.28,20419.61,20836.34,7926938
2021-11-29,20465.92,20651.13,19910.28,20211.25,6869874
2021-11-30,20512.22,20674.28,18799.01,19539.86,9630524
2021-12-01,19586.16,19910.28,19146.28,19910.28,6753495
2021-12-02,20095.49,20419.61,19771.37,19863.98,4139170
2021-12-03,19725.07,20558.52,19632.46,19632.46,5930514
2021-12-06,19817.68,19817.68,18266.53,18799.01,16564276
2021-12-07,18891.62,19215.74,18752.71,18961.07,2306130
2021-12-08,18984.22,19887.13,18868.47,19354.65,2679712
2021-12-09,19447.25,19678.76,19354.64,19678.76,2792869
2021-12-10,19979.74,20164.95,19794.52,19910.28,4164569
2021-12-13,20141.8,20141.8,19563.01,19910.28,4215745
2021-12-14,19794.52,20141.8,19586.16,19817.68,2478232
2021-12-15,19956.58,20327.01,19701.92,20234.4,6592008
2021-12-16,20373.31,20790.04,20327.01,20373.31,4717836
2021-12-17,20581.67,20651.13,20188.1,20303.86,2601433
2021-12-20,20303.86,21067.86,20095.49,21067.86,7756732
2021-12-21,21044.7,21067.85,20419.61,20419.61,3731471
2021-12-22,20419.61,20465.92,19262.04,20141.79,6439617
2021-12-23,19817.68,19817.68,18868.47,19539.86,5722778
2021-12-24,19308.34,20373.31,19262.04,20211.25,3057276
2021-12-27,20373.31,20373.31,19215.74,20002.89,18944331
2021-12-28,19863.98,20373.31,19586.16,19863.98,19637666
2021-12-29,20049.19,20836.34,20026.04,20419.61,6784580
2021-12-30,20419.61,20836.34,20419.61,20489.07,2747379
2021-12-31,20512.22,21901.31,20512.22,21901.31,18208536
2022-01-04,22202.28,22248.58,21878.16,22063.37,4911547
2022-01-05,22063.37,22619.01,21692.95,21970.76,3726922
2022-01-06,21669.79,22410.64,21438.28,21623.49,11839803
2022-01-07,21507.73,21762.4,21368.82,21391.98,4200771
2022-01-10,21253.07,21438.28,20604.83,21067.86,7174843
2022-01-11,21067.86,21299.37,20512.22,20697.43,3218005
2022-01-12,20697.43,21901.31,19771.37,21739.25,5472016
2022-01-13,21947.61,22456.94,21530.88,21577.19,7784026
2022-01-14,21160.46,21530.88,20836.34,21253.07,2499461
2022-01-17,21253.07,21623.49,20141.8,20373.31,5842378
2022-01-18,20141.8,20790.04,19493.55,20095.49,6156823
2022-01-19,20002.89,20651.13,20002.89,20188.1,2336835
2022-01-20,20188.1,20604.83,19493.56,20373.31,5243621
2022-01-21,20141.8,21299.37,20118.65,20882.64,4403578
2022-01-24,20790.04,21276.22,20373.31,20419.61,2904887
2022-01-25,20419.62,21206.77,20373.31,21206.77,2757046
2022-01-26,21299.37,22225.43,21206.77,21808.71,8121785
2022-01-27,21831.85,22225.43,21438.28,21669.79,3408873
2022-01-28,21901.31,22642.16,21623.49,22017.07,6835757
